"order_id";"order_date";"ship_mode";"segment";"country";"city";"state";"postal_code";"region";"sub_category";"product_id";"cost_price";"list_price";"quantity";"discount_percent";"category_Office Supplies";"category_Technology";"sales";"order_month";"order_day";"order_weekday";"order_hour";"log_sales";"profit"
138;"2023-10-16 00:00:00";"Standard Class";"Consumer";"United States";"Roseville";"California";95661;"West";"Binders";"OFF-BI-10004781";70;80;3;2;1;0;240;10;16;0;0;5.484796933490655;10
139;"2022-05-15 00:00:00";"Standard Class";"Consumer";"United States";"Roseville";"California";95661;"West";"Supplies";"OFF-SU-10001218";60;70;6;5;1;0;420;5;15;6;0;6.042632833682381;10
140;"2023-06-06 00:00:00";"Standard Class";"Consumer";"United States";"Roseville";"California";95661;"West";"Furnishings";"FUR-FU-10001706";40;40;14;2;0;0;560;6;6;1;0;6.329720905522696;0
141;"2022-06-10 00:00:00";"Second Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19140;"East";"Furnishings";"FUR-FU-10004848";60;80;2;2;0;0;160;6;10;4;0;5.081404364984463;20
142;"2022-07-22 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94122;"West";"Art";"OFF-AR-10000940";10;10;3;3;1;0;30;7;22;4;0;3.4339872044851463;0
143;"2023-12-27 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94122;"West";"Envelopes";"OFF-EN-10004030";10;10;3;2;1;0;30;12;27;2;0;3.4339872044851463;0
144;"2023-11-29 00:00:00";"Standard Class";"Corporate";"United States";"San Francisco";"California";94122;"West";"Paper";"OFF-PA-10004327";130;140;3;5;1;0;420;11;29;2;0;6.042632833682381;10
145;"2022-03-19 00:00:00";"Standard Class";"Consumer";"United States";"Independence";"Missouri";64055;"Central";"Appliances";"OFF-AP-10001058";780;840;3;2;1;0;2520;3;19;5;0;7.83241092718792;60
146;"2023-06-04 00:00:00";"Standard Class";"Consumer";"United States";"Pasadena";"California";91104;"West";"Storage";"OFF-ST-10003656";600;670;7;3;1;0;4690;6;4;6;0;8.453401058328458;70
147;"2023-05-31 00:00:00";"Standard Class";"Home Office";"United States";"Newark";"Ohio";43055;"East";"Furnishings";"FUR-FU-10000521";80;90;4;4;0;0;360;5;31;2;0;5.8888779583328805;10
148;"2022-06-12 00:00:00";"Standard Class";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"Phones";"TEC-PH-10000215";350;380;11;4;0;1;4180;6;12;6;0;8.338305731356565;30
149;"2022-05-18 00:00:00";"Standard Class";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"Phones";"TEC-PH-10001448";140;150;3;5;0;1;450;5;18;2;0;6.111467339502679;10
150;"2022-01-23 00:00:00";"Standard Class";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"Chairs";"FUR-CH-10000454";1580;1950;8;3;0;0;15600;1;23;6;0;9.65509029374725;370
151;"2023-08-21 00:00:00";"Standard Class";"Corporate";"United States";"Franklin";"Wisconsin";53132;"Central";"Binders";"OFF-BI-10002735";150;170;5;4;1;0;850;8;21;0;0;6.7464121285733745;20
152;"2023-08-31 00:00:00";"First Class";"Home Office";"United States";"Scottsdale";"Arizona";85254;"West";"Appliances";"OFF-AP-10000326";140;160;5;5;1;0;800;8;31;3;0;6.68586094706836;20
153;"2022-10-25 00:00:00";"First Class";"Home Office";"United States";"Scottsdale";"Arizona";85254;"West";"Phones";"TEC-PH-10001254";160;200;2;2;0;1;400;10;25;1;0;5.993961427306569;40
154;"2022-10-07 00:00:00";"First Class";"Corporate";"United States";"San Jose";"California";95123;"West";"Paper";"OFF-PA-10001950";50;60;7;4;1;0;420;10;7;4;0;6.042632833682381;10
155;"2023-03-25 00:00:00";"First Class";"Corporate";"United States";"San Jose";"California";95123;"West";"Paper";"OFF-PA-10002254";100;110;4;4;1;0;440;3;25;5;0;6.089044875446846;10
156;"2023-03-27 00:00:00";"First Class";"Corporate";"United States";"San Jose";"California";95123;"West";"Storage";"OFF-ST-10001590";60;80;6;4;1;0;480;3;27;0;0;6.175867270105761;20
157;"2022-05-03 00:00:00";"Standard Class";"Home Office";"United States";"Seattle";"Washington";98105;"West";"Art";"OFF-AR-10001547";10;10;3;3;1;0;30;5;3;1;0;3.4339872044851463;0
158;"2022-05-18 00:00:00";"Second Class";"Consumer";"United States";"Seattle";"Washington";98115;"West";"Chairs";"FUR-CH-10004063";380;460;2;2;0;0;920;5;18;2;0;6.825460036255307;80
159;"2022-04-25 00:00:00";"Standard Class";"Consumer";"United States";"Edmond";"Oklahoma";73034;"Central";"Labels";"OFF-LA-10002475";10;10;2;3;1;0;20;4;25;0;0;3.044522437723423;0
160;"2022-06-30 00:00:00";"Standard Class";"Consumer";"United States";"Edmond";"Oklahoma";73034;"Central";"Phones";"TEC-PH-10004536";870;940;7;5;0;1;6580;6;30;3;0;8.791941988456118;70
161;"2022-01-10 00:00:00";"First Class";"Consumer";"United States";"Los Angeles";"California";90045;"West";"Paper";"OFF-PA-10002751";10;10;1;4;1;0;10;1;10;0;0;2.3978952727983707;0
162;"2023-11-27 00:00:00";"Second Class";"Consumer";"United States";"Philadelphia";"Pennsylvania";19134;"East";"Accessories";"TEC-AC-10003657";40;50;2;5;0;1;100;11;27;0;0;4.61512051684126;10
163;"2022-02-16 00:00:00";"Standard Class";"Consumer";"United States";"Carlsbad";"New Mexico";88220;"West";"Envelopes";"OFF-EN-10001990";30;30;5;4;1;0;150;2;16;2;0;5.017279836814924;0
164;"2022-08-14 00:00:00";"Standard Class";"Consumer";"United States";"Seattle";"Washington";98115;"West";"Binders";"OFF-BI-10004002";20;30;2;3;1;0;60;8;14;6;0;4.110873864173311;10
165;"2023-10-14 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Art";"OFF-AR-10004441";10;10;3;5;1;0;30;10;14;5;0;3.4339872044851463;0
166;"2022-10-16 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Machines";"TEC-MA-10000822";6850;8160;8;4;0;1;65280;10;16;6;0;11.08645630814811;1310
167;"2022-11-20 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Storage";"OFF-ST-10000991";250;280;3;4;1;0;840;11;20;6;0;6.734591659972948;30
168;"2023-11-04 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Chairs";"FUR-CH-10004287";1620;1740;9;4;0;0;15660;11;4;5;0;9.658928824466434;120
169;"2023-06-16 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Art";"OFF-AR-10002656";30;30;6;4;1;0;180;6;16;4;0;5.198497031265826;0
170;"2022-10-20 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Appliances";"OFF-AP-10002518";150;180;5;2;1;0;900;10;20;3;0;6.803505257608338;30
171;"2022-07-12 00:00:00";"Standard Class";"Consumer";"United States";"San Antonio";"Texas";78207;"Central";"Phones";"TEC-PH-10003931";120;140;3;5;0;1;420;7;12;1;0;6.042632833682381;20
172;"2022-01-28 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90004;"West";"Paper";"OFF-PA-10000659";20;20;3;2;1;0;60;1;28;4;0;4.110873864173311;0
173;"2023-10-10 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90004;"West";"Paper";"OFF-PA-10001144";100;110;2;4;1;0;220;10;10;1;0;5.3981627015177525;10
174;"2022-10-05 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90004;"West";"Chairs";"FUR-CH-10003817";290;340;7;2;0;0;2380;10;5;2;0;7.7752758464868625;50
175;"2023-01-02 00:00:00";"Standard Class";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"Appliances";"OFF-AP-10000891";50;50;2;4;1;0;100;1;2;0;0;4.61512051684126;0
176;"2023-04-07 00:00:00";"Standard Class";"Corporate";"United States";"Chicago";"Illinois";60623;"Central";"Labels";"OFF-LA-10003148";20;20;4;5;1;0;80;4;7;4;0;4.394449154672439;0
177;"2022-04-21 00:00:00";"Second Class";"Consumer";"United States";"Houston";"Texas";77036;"Central";"Appliances";"OFF-AP-10002684";90;100;4;2;1;0;400;4;21;3;0;5.993961427306569;10
178;"2023-10-28 00:00:00";"Second Class";"Consumer";"United States";"Newark";"Ohio";43055;"East";"Chairs";"FUR-CH-10004698";370;400;7;5;0;0;2800;10;28;5;0;7.937731775260109;30
179;"2022-04-18 00:00:00";"Second Class";"Consumer";"United States";"Newark";"Ohio";43055;"East";"Supplies";"OFF-SU-10002189";20;20;5;3;1;0;100;4;18;0;0;4.61512051684126;0
180;"2022-03-08 00:00:00";"Standard Class";"Home Office";"United States";"New York City";"New York";10009;"East";"Art";"OFF-AR-10001940";0;0;1;5;1;0;0;3;8;1;0;0.0;0
181;"2023-06-08 00:00:00";"Second Class";"Corporate";"United States";"Decatur";"Illinois";62521;"Central";"Storage";"OFF-ST-10003455";20;20;2;5;1;0;40;6;8;3;0;3.713572066704308;0
182;"2022-06-25 00:00:00";"Second Class";"Corporate";"United States";"Decatur";"Illinois";62521;"Central";"Accessories";"TEC-AC-10004659";380;410;7;3;0;1;2870;6;25;5;0;7.962415680121064;30
183;"2022-01-10 00:00:00";"Second Class";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"Phones";"TEC-PH-10003273";470;500;4;5;0;1;2000;1;10;0;0;7.601402334583733;30
184;"2023-10-17 00:00:00";"Second Class";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"Phones";"TEC-PH-10004896";140;150;5;2;0;1;750;10;17;1;0;6.621405651764134;10
185;"2023-02-23 00:00:00";"Second Class";"Home Office";"United States";"Monroe";"Louisiana";71203;"South";"Accessories";"TEC-AC-10002345";30;30;2;5;0;1;60;2;23;3;0;4.110873864173311;0
186;"2022-10-19 00:00:00";"Standard Class";"Consumer";"United States";"Fairfield";"Connecticut";6824;"East";"Binders";"OFF-BI-10001890";10;10;2;2;1;0;20;10;19;2;0;3.044522437723423;0
187;"2022-08-22 00:00:00";"Standard Class";"Home Office";"United States";"Los Angeles";"California";90032;"West";"Accessories";"TEC-AC-10002323";160;180;8;3;0;1;1440;8;22;0;0;7.273092595999522;20
188;"2023-10-11 00:00:00";"Standard Class";"Corporate";"United States";"Grand Prairie";"Texas";75051;"Central";"Storage";"OFF-ST-10001328";40;40;3;4;1;0;120;10;11;2;0;4.795790545596741;0
189;"2022-12-06 00:00:00";"Standard Class";"Corporate";"United States";"Grand Prairie";"Texas";75051;"Central";"Paper";"OFF-PA-10001950";20;20;3;3;1;0;60;12;6;1;0;4.110873864173311;0
190;"2023-12-09 00:00:00";"First Class";"Home Office";"United States";"New York City";"New York";10035;"East";"Bookcases";"FUR-BO-10002613";820;900;4;3;0;0;3600;12;9;5;0;8.188966863648876;80
191;"2022-07-12 00:00:00";"First Class";"Home Office";"United States";"New York City";"New York";10035;"East";"Phones";"TEC-PH-10001552";60;70;6;4;0;1;420;7;12;1;0;6.042632833682381;10
192;"2022-06-23 00:00:00";"First Class";"Home Office";"United States";"New York City";"New York";10035;"East";"Paper";"OFF-PA-10000061";50;50;8;5;1;0;400;6;23;3;0;5.993961427306569;0
193;"2023-11-04 00:00:00";"First Class";"Home Office";"United States";"New York City";"New York";10035;"East";"Bookcases";"FUR-BO-10002545";520;630;3;2;0;0;1890;11;4;5;0;7.544861068658458;110
194;"2022-11-11 00:00:00";"First Class";"Home Office";"United States";"New York City";"New York";10035;"East";"Art";"OFF-AR-10003514";20;20;5;3;1;0;100;11;11;4;0;4.61512051684126;0
195;"2023-01-07 00:00:00";"Standard Class";"Corporate";"United States";"Redlands";"California";92374;"West";"Envelopes";"OFF-EN-10001509";10;10;7;2;1;0;70;1;7;5;0;4.2626798770413155;0
196;"2022-10-26 00:00:00";"Standard Class";"Consumer";"United States";"Hamilton";"Ohio";45011;"East";"Art";"OFF-AR-10004685";10;10;2;5;1;0;20;10;26;2;0;3.044522437723423;0
197;"2023-11-03 00:00:00";"Standard Class";"Consumer";"United States";"Hamilton";"Ohio";45011;"East";"Art";"OFF-AR-10004027";10;10;3;2;1;0;30;11;3;4;0;3.4339872044851463;0
198;"2023-03-05 00:00:00";"Standard Class";"Home Office";"United States";"Westfield";"New Jersey";7090;"East";"Storage";"OFF-ST-10001414";40;50;3;5;1;0;150;3;5;6;0;5.017279836814924;10
199;"2022-12-21 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19120;"East";"Binders";"OFF-BI-10000343";0;0;2;5;1;0;0;12;21;2;0;0.0;0
200;"2022-06-16 00:00:00";"Standard Class";"Corporate";"United States";"Philadelphia";"Pennsylvania";19120;"East";"Paper";"OFF-PA-10002749";20;20;3;2;1;0;60;6;16;3;0;4.110873864173311;0
201;"2022-12-11 00:00:00";"Standard Class";"Consumer";"United States";"Akron";"Ohio";44312;"East";"Paper";"OFF-PA-10002666";20;20;3;5;1;0;60;12;11;6;0;4.110873864173311;0
202;"2022-07-13 00:00:00";"First Class";"Consumer";"United States";"Denver";"Colorado";80219;"West";"Tables";"FUR-TA-10004289";200;220;2;3;0;0;440;7;13;2;0;6.089044875446846;20
203;"2022-12-31 00:00:00";"First Class";"Consumer";"United States";"Denver";"Colorado";80219;"West";"Appliances";"OFF-AP-10003622";0;0;1;5;1;0;0;12;31;5;0;0.0;0
204;"2022-03-12 00:00:00";"Second Class";"Consumer";"United States";"Dallas";"Texas";75220;"Central";"Appliances";"OFF-AP-10003217";60;70;2;2;1;0;140;3;12;5;0;4.948759890378168;10
205;"2023-10-14 00:00:00";"Standard Class";"Corporate";"United States";"Franklin";"Tennessee";37064;"South";"Furnishings";"FUR-FU-10002960";40;40;7;3;0;0;280;10;14;5;0;5.638354669333745;0
206;"2023-07-10 00:00:00";"Standard Class";"Consumer";"United States";"Whittier";"California";90604;"West";"Phones";"TEC-PH-10001918";370;440;4;3;0;1;1760;7;10;0;0;7.473637108496206;70
207;"2023-12-01 00:00:00";"Standard Class";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"Storage";"OFF-ST-10000642";70;80;4;4;1;0;320;12;1;4;0;5.771441123130016;10
208;"2023-08-08 00:00:00";"Standard Class";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"Phones";"TEC-PH-10001700";120;130;2;3;0;1;260;8;8;1;0;5.564520407322694;10
209;"2022-08-19 00:00:00";"Standard Class";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"Binders";"OFF-BI-10003274";20;20;4;3;1;0;80;8;19;4;0;4.394449154672439;0
210;"2023-12-30 00:00:00";"Standard Class";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"Fasteners";"OFF-FA-10000134";50;50;9;2;1;0;450;12;30;5;0;6.111467339502679;0
211;"2022-07-17 00:00:00";"Standard Class";"Consumer";"United States";"Saginaw";"Michigan";48601;"Central";"Storage";"OFF-ST-10001522";80;90;1;5;1;0;90;7;17;6;0;4.51085950651685;10
212;"2023-10-07 00:00:00";"Second Class";"Corporate";"United States";"Dallas";"Texas";75220;"Central";"Accessories";"TEC-AC-10001266";20;20;2;4;0;1;40;10;7;5;0;3.713572066704308;0
213;"2023-04-22 00:00:00";"Standard Class";"Corporate";"United States";"Medina";"Ohio";44256;"East";"Labels";"OFF-LA-10004544";20;20;2;4;1;0;40;4;22;5;0;3.713572066704308;0
214;"2023-04-22 00:00:00";"Standard Class";"Corporate";"United States";"Medina";"Ohio";44256;"East";"Bookcases";"FUR-BO-10004695";390;450;5;5;0;0;2250;4;22;5;0;7.719129840906732;60
215;"2023-11-20 00:00:00";"Standard Class";"Corporate";"United States";"Medina";"Ohio";44256;"East";"Phones";"TEC-PH-10002844";50;60;3;3;0;1;180;11;20;0;0;5.198497031265826;10
216;"2023-03-31 00:00:00";"Standard Class";"Corporate";"United States";"Medina";"Ohio";44256;"East";"Machines";"TEC-MA-10000864";1040;1190;9;4;0;1;10710;3;31;4;0;9.27902652976463;150
217;"2022-08-29 00:00:00";"Standard Class";"Corporate";"United States";"Medina";"Ohio";44256;"East";"Accessories";"TEC-AC-10000109";80;90;2;5;0;1;180;8;29;0;0;5.198497031265826;10
218;"2022-05-06 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Storage";"OFF-ST-10001328";80;90;6;3;1;0;540;5;6;4;0;6.293419278846481;10
219;"2023-08-10 00:00:00";"Standard Class";"Consumer";"United States";"Los Angeles";"California";90032;"West";"Phones";"TEC-PH-10002563";250;300;3;4;0;1;900;8;10;3;0;6.803505257608338;50
220;"2023-04-24 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Fasteners";"OFF-FA-10000585";10;10;2;2;1;0;20;4;24;0;0;3.044522437723423;0
221;"2022-03-24 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Paper";"OFF-PA-10004000";20;20;6;4;1;0;120;3;24;3;0;4.795790545596741;0
222;"2023-03-26 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Binders";"OFF-BI-10002852";20;20;4;3;1;0;80;3;26;6;0;4.394449154672439;0
223;"2022-04-18 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Furnishings";"FUR-FU-10000087";60;70;4;3;0;0;280;4;18;0;0;5.638354669333745;10
224;"2023-03-17 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Machines";"TEC-MA-10001148";410;480;4;4;0;1;1920;3;17;4;0;7.560601162768557;70
225;"2023-11-19 00:00:00";"First Class";"Consumer";"United States";"Dublin";"Ohio";43017;"East";"Art";"OFF-AR-10001958";30;30;2;4;1;0;60;11;19;6;0;4.110873864173311;0
226;"2023-11-18 00:00:00";"Standard Class";"Corporate";"United States";"Detroit";"Michigan";48227;"Central";"Art";"OFF-AR-10001026";0;0;1;2;1;0;0;11;18;5;0;0.0;0
227;"2023-04-22 00:00:00";"Standard Class";"Corporate";"United States";"Detroit";"Michigan";48227;"Central";"Tables";"FUR-TA-10003748";510;620;5;2;0;0;3100;4;22;5;0;8.03947991910045;110
228;"2022-04-22 00:00:00";"Standard Class";"Corporate";"United States";"Detroit";"Michigan";48227;"Central";"Storage";"OFF-ST-10002485";20;20;1;3;1;0;20;4;22;4;0;3.044522437723423;0
229;"2022-02-17 00:00:00";"Standard Class";"Consumer";"United States";"Columbia";"Tennessee";38401;"South";"Chairs";"FUR-CH-10004860";130;160;2;2;0;0;320;2;17;3;0;5.771441123130016;30
230;"2023-10-02 00:00:00";"Standard Class";"Consumer";"United States";"Columbia";"Tennessee";38401;"South";"Chairs";"FUR-CH-10004477";360;390;8;2;0;0;3120;10;2;0;0;8.045908742270779;30
231;"2023-07-21 00:00:00";"Standard Class";"Corporate";"United States";"Charlotte";"North Carolina";28205;"South";"Binders";"OFF-BI-10001679";20;20;7;5;1;0;140;7;21;4;0;4.948759890378168;0
232;"2023-01-18 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Tables";"FUR-TA-10001705";210;230;2;4;0;0;460;1;18;2;0;6.133398042996649;20
233;"2023-10-19 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Tables";"FUR-TA-10003473";510;620;3;4;0;0;1860;10;19;3;0;7.528869256642251;110
234;"2023-09-13 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Binders";"OFF-BI-10001679";10;10;2;2;1;0;20;9;13;2;0;3.044522437723423;0
235;"2023-11-10 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Furnishings";"FUR-FU-10004017";250;260;3;5;0;0;780;11;10;4;0;6.660575149839686;10
236;"2023-11-26 00:00:00";"Standard Class";"Home Office";"United States";"Tampa";"Florida";33614;"South";"Accessories";"TEC-AC-10003832";500;620;3;4;0;1;1860;11;26;6;0;7.528869256642251;120
237;"2022-01-02 00:00:00";"Standard Class";"Corporate";"United States";"Santa Clara";"California";95051;"West";"Paper";"OFF-PA-10002479";10;10;2;4;1;0;20;1;2;6;0;3.044522437723423;0
238;"2022-01-19 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Paper";"OFF-PA-10003349";30;30;5;4;1;0;150;1;19;2;0;5.017279836814924;0
239;"2023-12-13 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Furnishings";"FUR-FU-10000576";340;420;5;2;0;0;2100;12;13;2;0;7.650168700845001;80
240;"2023-01-20 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Furnishings";"FUR-FU-10004351";10;10;3;2;0;0;30;1;20;4;0;3.4339872044851463;0
241;"2023-04-25 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Phones";"TEC-PH-10000011";30;30;2;3;0;1;60;4;25;1;0;4.110873864173311;0
242;"2023-05-27 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Tables";"FUR-TA-10002607";150;180;5;3;0;0;900;5;27;5;0;6.803505257608338;30
243;"2022-11-08 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Furnishings";"FUR-FU-10002505";0;0;3;4;0;0;0;11;8;1;0;0.0;0
244;"2022-01-08 00:00:00";"Second Class";"Consumer";"United States";"Chicago";"Illinois";60610;"Central";"Art";"OFF-AR-10004685";10;10;2;3;1;0;20;1;8;5;0;3.044522437723423;0
245;"2022-04-20 00:00:00";"Second Class";"Home Office";"United States";"Lakeville";"Minnesota";55044;"Central";"Chairs";"FUR-CH-10004063";1620;2000;7;2;0;0;14000;4;20;2;0;9.546884034617925;380
